temperature,humidity,co2,fan_status
16.9,66.8,885.0,OFF
32.4,60.6,402.0,ON
34.5,61.0,864.0,ON
30.1,46.1,711.0,ON
16.0,72.8,1086.0,ON
14.7,82.1,532.0,ON
33.0,32.1,320.0,ON
27.9,36.7,655.0,OFF
18.5,60.4,485.0,OFF
23.8,54.4,591.0,OFF
23.9,46.0,837.0,OFF
16.6,54.2,961.0,OFF
26.1,51.1,594.0,OFF
32.0,62.3,320.0,ON
13.4,45.7,834.0,OFF
19.6,50.8,546.0,OFF
14.5,59.1,687.0,OFF
20.3,62.6,766.0,OFF
29.2,61.4,5000.0,ON
21.7,35.9,589.0,OFF
24.7,28.1,670.0,OFF
20.7,62.6,896.0,OFF
23.9,54.2,722.0,OFF
25.0,78.9,610.0,ON
28.8,71.1,448.0,ON
13.8,36.9,413.0,OFF
29.7,86.7,706.0,ON
26.9,55.0,812.0,OFF
24.5,83.0,788.0,ON
31.4,63.4,591.0,ON
17.3,51.8,926.0,OFF
20.6,52.2,886.0,OFF
18.5,26.5,585.0,OFF
19.0,-40.0,456.0,ON
17.6,71.2,834.0,ON
23.3,59.8,771.0,OFF
30.2,77.7,320.0,ON
27.6,42.4,403.0,OFF
26.5,54.2,448.0,OFF
19.3,42.5,496.0,OFF
,73.0,733.0,ON
23.4,54.2,604.0,OFF
28.3,56.5,343.0,ON
19.5,68.3,320.0,OFF
22.7,54.4,986.0,OFF
26.6,48.7,806.0,OFF
24.2,41.8,369.0,OFF
25.3,67.4,673.0,OFF
-999.0,49.4,886.0,ON
24.9,77.5,320.0,ON
19.4,51.1,575.0,OFF
23.2,70.3,425.0,ON
18.5,44.0,781.0,OFF
21.2,74.0,632.0,ON
28.7,47.9,798.0,ON
26.9,60.7,324.0,OFF
21.8,68.0,802.0,OFF
27.4,48.0,612.0,OFF
28.8,52.6,805.0,ON
30.0,58.7,538.0,ON
31.2,49.9,905.0,ON
24.0,58.4,706.0,OFF
22.7,69.7,504.0,OFF
24.2,43.5,514.0,OFF
,70.7,686.0,ON
19.7,-40.0,392.0,OFF
18.5,63.8,417.0,OFF
26.0,45.7,710.0,OFF
26.4,62.6,,OFF
20.7,57.7,879.0,OFF
19.1,76.4,438.0,ON
22.9,59.2,668.0,OFF
31.9,49.2,320.0,ON
18.4,51.7,921.0,OFF
19.6,36.3,730.0,OFF
15.6,66.4,,OFF
25.2,66.3,675.0,OFF
28.2,43.1,,ON
18.8,47.5,955.0,OFF
23.1,60.8,572.0,OFF
21.8,,739.0,OFF
23.2,77.1,655.0,ON
29.0,48.6,817.0,ON
18.1,87.7,431.0,ON
28.7,73.9,842.0,ON
20.1,46.5,786.0,OFF
19.1,57.3,320.0,OFF
25.0,66.4,821.0,OFF
18.5,83.8,766.0,ON
17.8,56.2,870.0,OFF
30.1,180.0,711.0,ON
19.9,57.0,484.0,OFF
13.7,51.0,421.0,OFF
16.4,54.3,986.0,OFF
24.8,70.6,745.0,ON
26.8,59.5,685.0,OFF
32.7,62.3,1148.0,ON
17.5,38.6,941.0,OFF
19.5,48.1,817.0,OFF
18.4,45.1,530.0,OFF
31.0,80.0,579.0,ON
19.6,57.9,1114.0,ON
22.5,50.7,642.0,OFF
16.1,87.5,406.0,ON
31.7,67.5,711.0,ON
23.8,43.0,535.0,OFF
22.8,50.6,9999.0,OFF
30.4,80.0,582.0,ON
28.5,40.2,320.0,ON
27.7,27.7,654.0,OFF
21.7,49.1,597.0,OFF
18.7,66.9,320.0,OFF
27.3,43.9,487.0,OFF
34.7,64.9,724.0,ON
20.0,38.4,669.0,OFF
29.6,49.8,797.0,ON
26.9,31.8,660.0,OFF
28.8,70.7,708.0,ON
14.0,77.0,403.0,ON
22.7,80.8,1098.0,ON
19.9,65.3,609.0,OFF
19.2,15.7,12430.0,OFF
23.5,66.1,430.0,OFF
20.2,35.6,635.0,OFF
25.3,71.1,601.0,ON
23.4,87.0,320.0,ON
24.3,20.8,488.0,OFF
17.7,83.5,585.0,ON
24.0,49.5,507.0,OFF
34.5,68.4,676.0,ON
16.3,69.1,918.0,OFF
37.4,71.5,526.0,ON
32.1,81.5,699.0,ON
23.2,54.5,426.0,OFF
15.1,95.0,320.0,ON
21.3,95.0,320.0,ON
24.0,59.1,407.0,OFF
26.8,31.5,766.0,OFF
26.7,68.3,320.0,OFF
23.1,82.4,671.0,ON
26.7,61.7,984.0,OFF
19.7,58.7,320.0,OFF
27.8,57.1,664.0,OFF
19.1,70.1,626.0,ON
20.3,47.6,375.0,OFF
20.7,61.8,409.0,OFF
21.0,57.1,721.0,OFF
30.0,15.0,9999.0,ON
17.0,44.8,328.0,OFF
33.1,61.6,599.0,ON
23.5,49.1,586.0,OFF
27.9,65.2,775.0,OFF
19.7,76.0,983.0,ON
20.0,63.3,1056.0,ON
22.0,57.8,654.0,OFF
17.1,56.9,528.0,OFF
34.2,56.3,765.0,ON
,80.3,781.0,ON
23.5,67.0,1096.0,ON
22.0,68.2,472.0,OFF
29.0,73.7,696.0,ON
25.6,64.7,320.0,OFF
20.4,47.5,877.0,OFF
26.1,46.3,,OFF
23.5,,732.0,ON
17.4,32.2,816.0,OFF
14.6,83.3,786.0,ON
23.7,37.3,931.0,OFF
22.9,31.2,740.0,OFF
21.5,57.2,845.0,OFF
28.4,34.9,706.0,ON
35.2,53.5,617.0,ON
31.4,34.2,716.0,ON
25.5,25.7,575.0,OFF
27.1,53.1,665.0,OFF
23.0,59.4,747.0,OFF
-55.0,56.2,490.0,OFF
29.7,55.4,662.0,ON
22.1,57.0,780.0,OFF
24.3,67.6,760.0,OFF
27.7,65.6,585.0,OFF
23.8,64.5,629.0,OFF
26.3,83.1,964.0,ON
16.6,41.1,589.0,OFF
20.2,48.5,507.0,OFF
19.0,24.5,409.0,OFF
21.1,61.5,561.0,OFF
35.6,65.2,525.0,ON
21.3,41.9,320.0,OFF
24.1,64.7,1011.0,ON
29.0,68.5,602.0,ON
18.9,48.4,930.0,OFF
21.9,55.0,813.0,OFF
25.9,150.0,1065.0,ON
13.7,51.8,320.0,OFF
27.8,89.2,-500.0,ON
30.7,47.4,349.0,ON
21.3,53.6,824.0,OFF
21.9,57.2,490.0,OFF
38.2,19.7,350.0,OFF
24.6,51.9,642.0,OFF
28.9,65.2,644.0,ON
27.4,43.6,369.0,OFF
14.9,81.3,964.0,ON
27.2,49.3,767.0,OFF
23.5,59.4,708.0,OFF
26.4,42.6,,ON
20.8,42.0,657.0,OFF
22.4,43.7,726.0,OFF
31.1,86.0,648.0,ON
,57.3,445.0,OFF
28.4,48.1,320.0,ON
28.2,46.9,742.0,ON
25.1,76.8,857.0,ON
31.2,57.8,460.0,ON
28.5,72.8,716.0,ON
19.3,57.0,575.0,OFF
22.6,65.7,696.0,OFF
27.5,67.3,703.0,OFF
26.1,70.9,472.0,ON
28.8,65.8,537.0,ON
36.3,64.3,473.0,ON
250.0,70.8,367.0,ON
23.3,81.3,576.0,ON
22.9,17.0,651.0,OFF
27.7,38.5,755.0,OFF
20.5,60.0,816.0,OFF
20.2,37.2,810.0,OFF
22.2,47.6,643.0,OFF
19.7,85.3,371.0,ON
22.4,47.2,443.0,OFF
27.0,54.4,377.0,OFF
18.8,37.1,521.0,OFF
22.0,42.8,607.0,OFF
21.3,70.7,544.0,ON
22.0,70.1,689.0,ON
22.4,19.3,844.0,OFF
25.0,54.3,,OFF
30.4,50.7,341.0,ON
17.2,65.3,893.0,OFF
27.2,53.2,725.0,OFF
26.4,46.8,1118.0,ON
23.7,61.4,671.0,OFF
16.9,40.7,931.0,OFF
29.7,35.6,867.0,ON
20.0,,320.0,ON
23.7,53.9,924.0,OFF
-55.0,28.8,966.0,OFF
23.1,37.1,694.0,OFF
28.9,55.7,731.0,ON
14.1,33.5,589.0,OFF
24.5,62.5,483.0,OFF
15.2,63.6,320.0,OFF
37.6,44.2,363.0,ON
26.8,28.8,584.0,OFF
24.1,41.2,888.0,OFF
21.9,45.0,804.0,OFF
26.4,63.7,441.0,OFF
25.0,63.9,616.0,OFF
27.9,66.2,846.0,OFF
18.5,43.2,772.0,OFF
23.7,48.5,1024.0,ON
23.5,54.3,511.0,OFF
31.2,15.0,855.0,ON
20.8,47.1,329.0,OFF
26.9,65.1,862.0,OFF
17.2,60.9,614.0,OFF
23.7,58.7,553.0,OFF
23.4,22.8,579.0,OFF
22.7,73.1,844.0,ON
18.2,85.0,905.0,ON
23.0,53.9,,OFF
27.7,74.4,379.0,ON
26.4,28.6,871.0,OFF
23.7,51.8,320.0,OFF
28.8,75.1,999.0,ON
26.6,63.1,579.0,OFF
18.5,26.1,468.0,OFF
23.6,47.7,880.0,OFF
20.9,58.5,540.0,OFF
25.0,37.2,1119.0,ON
28.2,,407.0,ON
26.4,38.2,640.0,OFF
34.6,31.6,635.0,ON
27.4,53.3,766.0,OFF
19.0,43.1,-500.0,OFF
19.3,69.2,354.0,OFF
27.5,67.9,730.0,OFF
32.1,70.7,516.0,ON
21.2,45.0,943.0,OFF
22.5,,843.0,ON
17.9,53.5,672.0,OFF
34.6,72.5,873.0,ON
26.6,93.2,470.0,ON
21.1,75.2,682.0,ON
17.9,78.0,934.0,ON
25.9,75.4,747.0,ON
28.1,57.2,949.0,ON
31.6,56.5,634.0,ON
28.0,,523.0,OFF
24.2,70.5,746.0,ON
19.2,49.5,873.0,OFF
,51.1,642.0,OFF
20.7,55.9,642.0,OFF
25.4,51.5,895.0,OFF
23.8,26.9,548.0,OFF
22.5,52.3,572.0,OFF
24.8,61.9,758.0,OFF
25.2,20.9,512.0,OFF
30.2,59.8,320.0,ON
19.6,80.3,1019.0,ON
21.2,53.4,907.0,OFF
27.9,46.4,470.0,OFF
24.5,58.2,709.0,OFF
24.1,76.7,598.0,ON
29.1,49.7,846.0,ON
17.4,70.0,803.0,OFF
22.1,58.3,667.0,OFF
26.4,67.6,511.0,OFF
23.2,53.8,1039.0,ON
19.4,48.5,462.0,OFF
27.0,54.3,524.0,OFF
15.1,63.1,1069.0,ON
22.6,51.9,704.0,OFF
22.9,77.3,551.0,ON
18.6,67.7,690.0,OFF
27.9,40.5,580.0,OFF
,66.6,781.0,OFF
22.6,37.6,-50.0,OFF
27.0,62.2,630.0,OFF
20.4,62.7,,OFF
29.7,62.8,657.0,ON
29.8,48.1,846.0,ON
15.6,81.3,816.0,ON
21.4,26.9,1197.0,ON
30.4,28.7,12430.0,ON
-999.0,88.0,587.0,ON
85.0,62.4,511.0,OFF
29.8,54.4,,ON
3.2,95.5,1812.0,OFF
16.6,43.1,711.0,OFF
26.8,68.5,966.0,OFF
25.9,68.8,361.0,OFF
20.5,58.5,660.0,OFF
26.1,40.2,1042.0,ON
29.3,49.5,528.0,ON
18.8,74.3,,ON
26.0,67.7,946.0,OFF
18.2,56.9,987.0,OFF
22.8,27.6,716.0,OFF
22.6,66.4,1088.0,ON
21.7,65.0,765.0,OFF
15.3,40.1,598.0,OFF
21.4,83.6,682.0,ON
27.1,48.5,529.0,OFF
29.8,94.2,919.0,ON
17.3,62.9,517.0,OFF
24.0,95.0,832.0,ON
24.7,53.8,662.0,OFF
30.1,41.1,1073.0,ON
30.1,59.1,536.0,ON
23.8,58.9,320.0,OFF
23.1,62.9,855.0,OFF
33.6,40.2,572.0,ON
29.0,47.8,914.0,ON
23.4,42.3,487.0,OFF
26.9,63.7,645.0,OFF
29.4,61.4,632.0,ON
27.2,71.9,927.0,ON
30.6,39.1,961.0,ON
29.2,66.4,552.0,ON
24.0,79.3,446.0,ON
31.0,61.8,,ON
34.8,56.0,322.0,ON
21.2,79.1,617.0,ON
20.9,72.9,986.0,ON
22.2,46.9,475.0,OFF
20.9,47.2,625.0,OFF
21.3,52.3,486.0,OFF
29.4,59.1,799.0,ON
17.3,61.4,517.0,OFF
21.1,76.2,608.0,ON
21.1,50.3,707.0,OFF
32.2,63.0,513.0,ON
30.5,75.7,596.0,ON
18.9,57.6,458.0,OFF
20.4,61.4,320.0,OFF
31.2,63.8,772.0,ON
26.2,55.4,494.0,OFF
21.1,51.6,536.0,OFF
18.4,33.3,628.0,OFF
31.1,34.3,361.0,ON
18.1,62.2,359.0,OFF
21.8,89.4,364.0,ON
24.4,17.1,538.0,OFF
28.0,62.8,325.0,OFF
25.7,24.7,347.0,OFF
13.3,84.8,320.0,ON
22.7,30.8,669.0,OFF
27.0,45.7,825.0,OFF
28.8,47.1,794.0,ON
22.1,59.6,363.0,OFF
23.5,54.9,580.0,OFF
21.4,61.9,736.0,OFF
23.5,56.7,770.0,OFF
29.1,58.6,433.0,ON
18.5,43.5,628.0,OFF
21.2,,962.0,OFF
24.9,57.4,787.0,OFF
16.1,52.8,935.0,OFF
29.0,65.4,691.0,ON
20.7,70.3,382.0,ON
23.8,71.0,604.0,ON
14.5,53.4,533.0,OFF
26.2,67.0,704.0,OFF
20.4,49.4,997.0,OFF
21.4,63.0,,OFF
26.2,52.4,688.0,OFF
20.6,56.5,599.0,OFF
17.9,55.4,672.0,OFF
26.3,-12.0,915.0,OFF
25.1,70.5,662.0,ON
27.8,48.7,320.0,OFF
18.9,60.6,711.0,OFF
24.4,41.0,547.0,OFF
34.5,31.2,516.0,ON
19.6,82.0,549.0,ON
-55.0,54.1,497.0,OFF
19.1,55.1,692.0,OFF
25.0,33.4,837.0,OFF
19.2,44.9,886.0,OFF
20.3,46.5,320.0,OFF
21.4,63.3,361.0,OFF
27.1,68.3,599.0,OFF
23.4,57.2,748.0,OFF
22.6,84.0,1006.0,ON
20.9,41.5,330.0,OFF
21.9,61.5,470.0,OFF
24.7,43.6,806.0,OFF
35.9,54.9,795.0,ON
20.1,62.1,911.0,OFF
24.4,56.9,761.0,OFF
26.2,55.0,1056.0,ON
22.6,38.3,,OFF
23.7,66.7,1140.0,ON
26.1,67.3,721.0,OFF
27.2,42.7,545.0,OFF
23.9,85.0,,ON
30.7,61.2,776.0,ON
,49.6,489.0,OFF
27.8,67.7,618.0,OFF
26.0,54.5,558.0,OFF
22.9,69.1,1051.0,ON
23.7,70.1,796.0,ON
23.3,67.2,518.0,OFF
,76.2,1288.0,ON
15.9,35.0,863.0,OFF
33.4,41.2,627.0,ON
25.7,52.2,404.0,OFF
22.4,71.2,417.0,ON
12.8,37.0,894.0,OFF
20.0,,848.0,OFF
14.6,78.3,862.0,ON
13.4,73.8,700.0,ON
26.2,51.5,616.0,OFF
20.3,61.9,950.0,OFF
31.5,39.6,320.0,ON
20.5,57.4,320.0,OFF
24.8,78.5,436.0,ON
17.8,41.6,681.0,OFF
28.2,51.3,638.0,ON
23.3,70.0,403.0,OFF
29.4,54.2,576.0,ON
23.6,57.8,510.0,OFF
21.7,54.0,435.0,OFF
18.2,59.7,629.0,OFF
24.4,66.3,608.0,OFF
19.2,45.4,927.0,OFF
21.8,43.5,1040.0,ON
23.2,81.7,583.0,ON
25.3,54.8,577.0,OFF
29.2,69.1,1002.0,ON
,76.1,684.0,ON
15.4,54.4,741.0,OFF
23.3,62.8,421.0,OFF
20.4,64.2,462.0,OFF
26.8,43.9,642.0,OFF
27.0,48.7,727.0,OFF
27.9,70.5,671.0,ON
16.5,68.1,746.0,OFF
25.2,51.6,663.0,OFF
18.6,21.2,633.0,OFF
20.4,72.4,320.0,ON
19.8,61.1,560.0,OFF
27.6,54.0,781.0,OFF
31.1,32.4,711.0,ON
28.3,84.7,638.0,ON
20.2,45.5,,OFF
18.0,17.9,320.0,OFF
31.6,78.2,338.0,ON
20.9,57.1,718.0,OFF
20.2,46.3,862.0,OFF
18.6,68.8,399.0,OFF
-55.0,45.8,320.0,OFF
17.9,54.3,,OFF
31.1,50.2,673.0,ON
23.9,52.5,767.0,OFF
27.4,59.3,619.0,OFF
23.9,60.5,797.0,OFF
29.6,43.6,572.0,ON
-55.0,34.9,726.0,ON
18.7,44.7,361.0,OFF
14.8,54.3,452.0,OFF
27.7,32.4,536.0,OFF
19.0,,677.0,OFF
23.1,82.0,705.0,ON
13.2,41.6,603.0,OFF
27.0,81.7,717.0,ON
27.8,61.9,368.0,OFF
21.1,57.4,320.0,OFF
17.3,48.7,865.0,OFF
25.3,51.9,320.0,OFF
23.2,46.2,489.0,OFF
29.6,180.0,732.0,ON
19.1,71.3,320.0,ON
23.1,52.0,694.0,OFF
28.3,43.2,894.0,ON
20.6,68.2,994.0,OFF
24.7,67.1,710.0,OFF
23.4,73.6,702.0,ON
14.3,74.3,683.0,ON
24.8,65.8,459.0,OFF
25.5,43.6,1009.0,ON
24.1,36.9,601.0,OFF
27.1,83.9,830.0,ON
31.1,86.9,641.0,ON
13.2,49.6,707.0,OFF
24.9,35.3,793.0,OFF
27.3,62.8,-500.0,OFF
19.9,33.9,1043.0,ON
24.6,48.4,472.0,OFF
23.0,51.3,815.0,OFF
26.9,17.1,676.0,OFF
23.9,66.6,611.0,OFF
28.6,42.6,746.0,ON
25.0,35.3,320.0,OFF
29.4,,722.0,ON
23.1,40.9,749.0,OFF
22.8,72.3,1186.0,ON
16.1,79.0,411.0,ON
32.6,53.3,738.0,ON
23.1,48.2,603.0,OFF
31.3,69.3,832.0,ON
27.6,84.9,,ON
28.6,30.4,665.0,ON
20.4,59.0,377.0,OFF
22.6,49.3,320.0,OFF
15.7,70.0,710.0,OFF
20.5,46.2,620.0,OFF
19.4,54.5,852.0,OFF
22.5,69.4,482.0,OFF
22.4,22.0,375.0,OFF
25.9,71.6,446.0,ON
25.6,59.6,320.0,OFF
21.9,64.9,477.0,OFF
19.6,45.3,1055.0,ON
33.2,67.9,1013.0,ON
25.7,59.4,571.0,OFF
25.4,56.8,693.0,OFF
22.6,63.2,367.0,OFF
17.6,26.9,,OFF
31.2,94.0,621.0,ON
23.9,63.8,752.0,OFF
18.5,53.2,849.0,OFF
17.2,64.3,,OFF
34.1,62.4,770.0,ON
25.4,70.9,681.0,ON
22.3,52.5,5000.0,OFF
24.4,56.3,532.0,OFF
29.6,61.8,470.0,ON
26.7,55.0,643.0,OFF
23.7,22.5,617.0,OFF
23.7,73.7,376.0,ON
21.2,80.7,947.0,ON
25.7,49.2,590.0,OFF
16.3,49.7,682.0,OFF
15.8,63.4,328.0,OFF
19.9,68.8,785.0,OFF
11.5,44.8,320.0,OFF
25.4,46.5,522.0,OFF
21.3,23.9,634.0,OFF
31.9,38.4,673.0,ON
25.2,39.1,808.0,OFF
32.1,,655.0,ON
18.5,53.5,855.0,OFF
34.4,71.7,762.0,ON
23.0,34.1,935.0,OFF
27.4,50.6,972.0,OFF
20.9,57.2,751.0,OFF
28.8,55.1,973.0,ON
15.9,59.6,733.0,OFF
23.8,53.0,756.0,OFF
19.1,64.1,720.0,OFF
-55.0,74.6,749.0,ON
14.1,67.6,320.0,OFF
31.1,58.4,326.0,ON
24.0,53.2,719.0,OFF
33.4,36.8,816.0,ON
23.3,60.2,739.0,OFF
27.8,53.1,771.0,OFF
20.3,75.0,1073.0,ON
,76.5,573.0,ON
23.7,76.4,426.0,ON
24.3,33.3,1014.0,ON
26.8,62.0,551.0,OFF
23.1,72.6,478.0,ON
21.7,19.7,603.0,OFF
9.7,55.2,614.0,OFF
16.7,37.3,957.0,OFF
31.6,68.1,561.0,ON
22.1,,783.0,OFF
18.1,68.4,469.0,OFF
24.7,78.3,685.0,ON
28.7,43.1,711.0,ON
21.7,95.0,595.0,ON
22.7,33.1,470.0,OFF
14.7,70.3,967.0,ON
17.0,999.0,764.0,OFF
22.8,59.1,656.0,OFF
32.6,59.8,801.0,ON
23.9,39.6,685.0,OFF
22.0,64.2,9999.0,OFF
26.8,68.7,320.0,OFF
26.2,73.2,744.0,ON
15.7,79.7,320.0,ON
21.3,42.9,1203.0,ON
29.7,46.4,320.0,ON
17.2,35.8,706.0,OFF
17.5,64.5,483.0,OFF
19.1,75.8,734.0,ON
31.5,68.4,570.0,ON
120.0,68.9,877.0,OFF
29.5,34.7,547.0,ON
31.7,51.4,320.0,ON
20.0,50.4,862.0,OFF
18.7,76.0,442.0,ON
27.1,77.5,812.0,ON
27.1,27.7,463.0,OFF
27.8,48.7,668.0,OFF
13.7,66.9,880.0,OFF
29.3,87.5,320.0,ON
19.7,65.9,1244.0,ON
28.4,49.2,378.0,ON
,38.1,905.0,OFF
27.8,71.5,672.0,ON
24.2,56.0,912.0,OFF
18.2,53.2,690.0,OFF
24.1,33.8,772.0,OFF
17.8,52.0,896.0,OFF
29.6,48.0,530.0,ON
31.7,56.4,545.0,ON
18.0,,791.0,OFF
25.1,45.5,836.0,OFF
19.8,67.4,9999.0,OFF
25.4,53.6,652.0,OFF
27.9,51.3,957.0,OFF
15.5,52.8,542.0,OFF
20.3,78.3,765.0,ON
24.7,46.7,661.0,OFF
26.5,46.4,774.0,OFF
24.8,53.1,531.0,OFF
27.2,45.1,456.0,OFF
19.2,47.0,630.0,OFF
17.9,37.0,379.0,OFF
35.2,75.9,639.0,ON
25.7,54.7,,OFF
38.6,19.7,379.0,OFF
20.5,62.6,843.0,OFF
9.7,62.6,466.0,OFF
24.7,81.2,320.0,ON
27.7,72.9,612.0,ON
20.1,95.0,470.0,ON
30.3,39.3,320.0,ON
22.8,37.1,630.0,OFF
15.8,69.0,876.0,OFF
15.2,39.9,796.0,OFF
20.0,75.5,506.0,ON
20.5,59.8,-500.0,OFF
120.0,52.7,541.0,OFF
26.2,52.5,610.0,OFF
29.2,69.0,972.0,ON
25.7,37.8,927.0,OFF
18.8,47.6,600.0,OFF
,37.6,734.0,OFF
28.2,64.5,725.0,ON
25.0,41.5,642.0,OFF
15.4,72.4,375.0,ON
29.3,51.7,570.0,ON
22.7,52.5,,ON
25.7,150.0,476.0,OFF
21.9,73.7,736.0,ON
19.4,57.6,653.0,OFF
27.3,73.3,320.0,ON
25.4,53.9,320.0,OFF
31.0,46.3,320.0,ON
27.3,64.5,553.0,OFF
14.7,25.2,,OFF
19.9,51.4,541.0,OFF
24.6,53.3,700.0,OFF
29.5,62.4,371.0,ON
25.4,60.7,320.0,OFF
32.2,80.8,582.0,ON
21.6,63.2,630.0,OFF
25.9,42.3,530.0,OFF
22.3,69.2,737.0,OFF
20.1,180.0,740.0,OFF
,70.6,451.0,ON
23.1,75.7,517.0,ON
17.2,78.3,444.0,ON
21.1,51.9,339.0,OFF
35.1,34.0,600.0,ON
20.2,81.8,861.0,ON
20.6,65.1,616.0,OFF
21.3,37.7,,OFF
24.9,33.5,334.0,OFF
11.4,63.1,905.0,OFF
30.7,70.7,668.0,ON
16.0,54.5,898.0,OFF
23.6,62.7,545.0,OFF
27.7,35.7,582.0,OFF
23.7,72.0,668.0,ON
28.9,53.6,730.0,ON
23.1,65.1,320.0,OFF
24.2,50.8,581.0,OFF
32.8,87.6,320.0,ON
21.5,66.4,794.0,OFF
32.8,65.0,631.0,ON
26.5,51.5,320.0,OFF
20.9,75.5,764.0,ON
28.1,87.0,320.0,ON
30.8,36.0,871.0,ON
21.3,49.4,649.0,OFF
20.7,52.1,617.0,OFF
25.0,,845.0,ON
22.3,66.2,673.0,OFF
27.4,48.5,715.0,OFF
21.4,44.3,634.0,OFF
29.1,68.4,703.0,ON
23.4,69.7,868.0,OFF
17.8,35.8,757.0,OFF
31.6,79.3,940.0,ON
24.0,50.8,804.0,OFF
23.3,43.0,658.0,OFF
28.2,38.0,772.0,ON
23.7,45.6,689.0,OFF
31.9,53.7,465.0,ON
18.7,69.1,406.0,OFF
18.0,54.1,598.0,OFF
24.0,66.8,733.0,OFF
22.9,35.7,861.0,OFF
22.9,62.6,576.0,OFF
18.2,61.7,854.0,OFF
33.5,50.3,673.0,ON
28.7,66.4,590.0,ON
22.7,71.1,704.0,ON
21.1,47.3,515.0,OFF
22.3,43.2,793.0,OFF
24.3,62.5,510.0,OFF
20.2,78.2,991.0,ON
26.0,75.7,618.0,ON
20.1,25.4,408.0,OFF
18.7,43.1,571.0,OFF
24.4,59.9,651.0,OFF
25.4,35.6,760.0,OFF
23.2,59.2,634.0,OFF
31.5,40.7,895.0,ON
28.0,57.1,734.0,OFF
19.5,46.4,544.0,OFF
30.6,73.6,906.0,ON
,38.9,776.0,OFF
38.3,32.8,601.0,ON
24.9,88.6,1111.0,ON
21.7,46.8,647.0,OFF
29.7,34.3,881.0,ON
28.0,31.8,551.0,OFF
18.8,46.7,497.0,OFF
250.0,62.2,520.0,OFF
26.3,40.2,360.0,OFF
19.6,66.4,320.0,OFF
22.0,42.6,464.0,OFF
22.6,61.0,1100.0,ON
24.3,59.6,755.0,OFF
17.0,25.8,452.0,OFF
18.4,,1010.0,ON
38.2,22.7,731.0,ON
25.7,59.9,1010.0,ON
23.7,48.2,577.0,OFF
27.6,43.9,907.0,OFF
29.1,63.5,843.0,ON
13.8,48.6,795.0,OFF
24.8,63.0,649.0,OFF
26.8,50.1,978.0,OFF
32.6,49.5,728.0,ON
26.8,51.7,810.0,OFF
20.1,24.3,320.0,OFF
27.3,52.3,884.0,OFF
20.3,56.3,1142.0,ON
26.2,51.2,791.0,OFF
14.9,61.9,848.0,OFF
19.0,77.5,762.0,ON
19.7,63.0,587.0,OFF
33.8,58.7,697.0,ON
30.2,46.6,600.0,ON
17.5,31.1,365.0,OFF
24.7,51.5,582.0,OFF
31.2,45.2,786.0,ON
120.0,44.6,522.0,OFF
22.2,55.6,359.0,OFF
29.7,999.0,631.0,ON
26.9,40.1,701.0,OFF
27.7,43.9,683.0,OFF
35.3,45.5,613.0,ON
26.0,72.2,555.0,ON
21.1,59.9,451.0,OFF
25.6,50.1,497.0,OFF
16.0,43.7,555.0,OFF
26.4,54.2,399.0,OFF
23.4,59.5,629.0,OFF
23.2,49.8,441.0,OFF
25.2,61.2,956.0,OFF
31.9,53.7,675.0,ON
27.8,15.4,574.0,OFF
24.1,28.9,382.0,OFF
,51.6,482.0,ON
17.3,58.0,560.0,OFF
22.8,66.8,590.0,OFF
20.6,39.7,469.0,OFF
19.7,70.4,751.0,ON
34.0,56.8,856.0,ON
,51.4,1029.0,ON
20.4,72.2,386.0,ON
18.9,59.4,669.0,OFF
16.0,84.3,669.0,ON
28.6,85.5,372.0,ON
30.9,51.5,998.0,ON
20.8,70.0,452.0,OFF
19.1,43.2,448.0,OFF
29.6,66.9,320.0,ON
26.4,51.9,936.0,OFF
22.5,74.0,358.0,ON
25.7,55.6,824.0,OFF
14.2,27.4,750.0,OFF
27.6,50.1,704.0,OFF
24.2,49.5,781.0,OFF
26.2,55.9,1016.0,ON
30.4,38.1,514.0,ON
19.7,46.5,701.0,OFF
25.0,47.7,772.0,OFF
29.5,59.4,653.0,ON
23.1,36.0,457.0,OFF
17.3,59.3,768.0,OFF
32.8,62.4,513.0,ON
24.8,46.9,548.0,OFF
27.9,68.6,881.0,OFF
17.9,82.0,320.0,ON
32.1,54.1,1109.0,ON
13.8,999.0,918.0,OFF
20.6,51.4,738.0,OFF
24.4,40.5,689.0,OFF
29.0,49.3,467.0,ON
20.3,49.8,441.0,OFF
23.3,41.3,592.0,OFF
31.2,66.3,867.0,ON
25.2,16.9,680.0,OFF
13.2,54.8,799.0,OFF
16.7,56.3,805.0,OFF
30.8,67.0,320.0,ON
27.0,54.1,320.0,OFF
22.8,72.8,855.0,ON
22.5,54.9,698.0,OFF
20.9,53.6,-50.0,OFF
15.5,61.8,1152.0,ON
29.8,48.7,819.0,ON
24.0,44.7,606.0,OFF
13.8,68.0,606.0,OFF
20.2,49.4,889.0,OFF
23.6,29.4,798.0,OFF
21.3,39.9,341.0,OFF
25.3,57.1,-500.0,OFF
22.3,85.5,736.0,ON
23.1,48.1,725.0,OFF
23.8,50.2,523.0,OFF
32.6,999.0,532.0,ON
21.1,34.5,529.0,OFF
16.6,33.2,327.0,OFF
25.8,76.3,962.0,ON
26.1,52.4,993.0,OFF
28.5,53.9,800.0,ON
31.1,180.0,568.0,ON
25.8,29.1,601.0,OFF
24.3,43.4,352.0,OFF
