temperature,humidity,fan_status
24.6,31.9,OFF
19.6,81,ON
24,37,OFF
29.1,59.9,ON
19.9,35.6,OFF
28.7,55.3,ON
20.6,48.7,OFF
22.1,51.9,OFF
29.4,36,ON
31.8,,ON
21.6,61.9,OFF
18.6,52.7,OFF
22.7,68.1,OFF
25.5,59.6,OFF
21.2,84.4,ON
22.3,62.9,OFF
22.8,32.4,OFF
22.5,50.8,OFF
26.9,74.5,ON
23.8,59.8,OFF
25.7,75.7,ON
21.3,56.2,OFF
19.9,52.3,OFF
,59.9,OFF
18.8,61.3,OFF
34.3,67.5,ON
20,69.8,OFF
21.4,51.1,OFF
18.9,46.2,OFF
18.3,37.8,OFF
23.5,43.7,OFF
32.4,56,ON
24.5,64,OFF
16.9,35.9,OFF
23.7,23.2,OFF
30.1,39.6,ON
27.6,65.5,OFF
25.2,62,OFF
21.7,36.6,OFF
28.2,150,ON
23.6,33,OFF
27.9,,OFF
29.9,33,ON
26.7,52.3,OFF
22,33.1,OFF
23.7,71,ON
27.5,57.2,OFF
12.8,46.1,OFF
31,66.3,ON
18.4,27.6,OFF
36.6,55.4,ON
15.7,46.3,OFF
32.9,59.6,ON
27.7,40.4,OFF
24.5,58.6,OFF
31.1,58.7,ON
21.1,61.9,OFF
,68.8,OFF
19.2,56.7,OFF
23.1,55.8,OFF
17.3,95,ON
16,36,OFF
18.5,58.6,OFF
23.1,17,OFF
18.4,55.8,OFF
22.9,22.6,OFF
29.7,60.8,ON
27.6,60.6,OFF
17,90.2,ON
21.3,58,OFF
22.8,52.7,OFF
25.4,74.9,ON
21.2,36.4,OFF
21.4,180,OFF
25.7,46.8,OFF
27.3,63.2,OFF
22,53.7,OFF
26.2,71.9,ON
36,56.9,ON
24.1,60,ON
31.4,75.7,ON
35.5,38.7,ON
34.1,38.1,ON
16.3,44.5,OFF
24.1,71.5,ON
20.3,66.6,OFF
30.1,33.4,ON
29.3,62.2,ON
20.6,39.9,OFF
29,56.5,ON
24.6,85.1,ON
32.6,48.1,ON
18.8,46.5,OFF
27.3,47.3,OFF
25.2,86.8,ON
22.9,31,OFF
30.3,31.4,ON
25.7,48.9,OFF
20.5,55.1,OFF
26.5,69.8,OFF
27.2,67.5,OFF
21.6,59.9,OFF
26.1,77,ON
29.6,65.8,ON
22.5,35.8,OFF
24.3,52.4,OFF
16.7,51.5,OFF
34.2,61.5,ON
27.2,57.3,OFF
24.3,68.2,OFF
25.9,43,OFF
13.2,56.2,OFF
28.3,33.2,ON
29.6,67.3,ON
25.4,40.6,OFF
27.6,42,OFF
26.1,,ON
27.6,46.5,OFF
23.5,41.4,OFF
17.5,60.4,OFF
17.7,49.6,OFF
30.1,54.9,ON
28.8,31.8,ON
22.1,45.6,OFF
18.8,39.7,OFF
25.4,45.9,OFF
15.1,41.4,OFF
26.8,45.7,OFF
29.6,55.5,ON
27.3,66,OFF
22.9,73,ON
26.6,42.6,OFF
25.6,61.9,OFF
24.9,55.3,OFF
35.8,60.1,ON
26.3,77.1,ON
24.4,63,OFF
28.4,38.4,ON
20.6,56.5,OFF
28.6,46.2,ON
26.4,80.3,ON
28,50.4,OFF
25.7,79.4,ON
22.7,59.2,OFF
24.4,66.5,OFF
22.3,44.5,OFF
25.6,59.2,OFF
23,70.1,ON
28.8,72.2,ON
30.2,47.5,ON
,65.6,OFF
17.5,43.4,OFF
28.1,52.7,ON
18.3,53.9,OFF
25.8,34.2,OFF
24.3,58.6,OFF
23.7,75.2,ON
19.1,72.5,ON
27.1,59.8,OFF
19.5,53.9,OFF
26.1,41.3,OFF
28.8,42.5,ON
27.1,71.6,ON
22,95,ON
27.9,49.8,OFF
31.1,52.4,ON
19.5,47.3,OFF
29.9,44.3,ON
27.2,59.9,OFF
16.2,76.3,ON
,45.7,OFF
23.8,80.2,ON
23.1,74.6,ON
25,49.3,OFF
24.8,56.6,OFF
20.9,40.5,OFF
19.9,59.6,OFF
30,39.5,ON
32.4,52.7,ON
21.4,35.5,OFF
21.6,65.3,OFF
28.3,61.3,ON
18.4,81.4,ON
,55.2,OFF
31.2,87.5,ON
21.5,47,OFF
,43.1,OFF
22.1,69.3,OFF
25.2,55,OFF
23.2,54.2,OFF
20.1,65.8,OFF
,73,ON
21.4,39.6,OFF
28.2,17.8,ON
30.4,70.1,ON
23.7,39.7,OFF
24.5,47.6,OFF
26.4,48.8,OFF
26.8,46.7,OFF
26.9,28.8,OFF
26.1,49.6,OFF
26.6,65.9,OFF
19.6,75.2,ON
30.7,-12,ON
20.7,68,OFF
18.8,75,ON
24.8,51.3,OFF
28,62.5,ON
17.2,33.7,OFF
24.6,45.7,OFF
24.6,42.4,OFF
21.1,45.2,OFF
-999,36.9,OFF
26.3,62.2,OFF
23.5,41.1,OFF
24.5,33,OFF
21.2,50.4,ON
23.1,67.5,OFF
28.5,60.7,ON
23.1,63.3,OFF
29.1,64.3,ON
28.2,54.8,ON
26.4,61.1,OFF
14.7,59.4,OFF
23.4,32,OFF
14,40.4,OFF
19.7,77.3,ON
24.1,48.2,OFF
31,67.5,ON
24.4,40.3,OFF
16.1,41.1,OFF
26.4,56.5,ON
31.8,47.4,ON
20.7,55.2,OFF
19,34.5,OFF
36,72.2,ON
23.3,68.5,OFF
24,85.5,ON
26.5,69.2,OFF
21.5,50.2,OFF
23.3,79.3,ON
23.2,47,OFF
23.4,44.5,OFF
21.9,65.2,OFF
25.2,26.1,OFF
16.9,60.7,OFF
20.6,42.9,OFF
20.3,48.2,OFF
30.4,82.7,ON
23.9,93.3,ON
36.9,54.6,ON
26.4,67.9,OFF
26.2,56.1,OFF
19.1,68.1,OFF
29,73.7,ON
27.9,60.6,OFF
25.3,77.4,ON
30.1,52.5,ON
27.2,63.9,OFF
17.7,60.6,OFF
24.3,44.3,OFF
22,61.8,OFF
22.4,42.7,OFF
26,50,OFF
25.9,73.3,ON
28.8,48.2,ON
,78.8,ON
22.9,53,OFF
24.1,55.9,OFF
31.4,80.2,ON
26.9,57.3,OFF
20.6,52.8,OFF
26.4,44.5,OFF
24,50,OFF
23.3,94.3,ON
-55,71.1,ON
24.8,30.9,ON
30.5,72.1,ON
9,50.9,OFF
28.1,57.1,ON
26.9,67.5,OFF
22.3,52.1,OFF
25.2,46.8,ON
25.1,28.6,OFF
16.9,59.1,OFF
25.7,46.7,OFF
22.4,45.7,ON
25.9,30.9,OFF
25,63.7,OFF
14.6,49.9,OFF
24.1,95,ON
27.9,37.8,OFF
29,43.4,ON
16.5,67.6,OFF
26.3,35,OFF
24.7,49.4,OFF
25.1,62.7,OFF
24.1,65.4,OFF
28,59.5,OFF
34.9,37.1,ON
27.1,60.9,OFF
28.2,44.8,ON
20.3,69.2,OFF
24.6,68.2,OFF
3.4,92.1,ON
21.7,59.7,OFF
14.2,60.8,OFF
25.7,57.3,OFF
22.9,63.8,OFF
18.5,47.5,OFF
18.6,50.1,OFF
14.1,82.8,ON
15.2,29.1,OFF
33,52.6,ON
23.3,79.9,ON
23.5,63,OFF
18.6,,OFF
34.4,54,ON
30,72.1,ON
18.5,25,OFF
22.8,61.6,OFF
26.7,38.1,OFF
19.6,38.3,OFF
21.6,63.3,OFF
19.9,72.6,ON
25.8,57.8,OFF
14.8,38.6,OFF
20,43.3,OFF
21.7,59.8,OFF
28.1,35,ON
21.7,56,OFF
32.1,62.7,ON
31.1,33.4,ON
25.2,57.8,OFF
27.9,54.8,OFF
25.8,,OFF
28.9,65.6,ON
27.7,50.9,OFF
17.3,53.7,OFF
26,41.4,OFF
27.7,54.5,OFF
25.4,49.2,OFF
22.8,60.9,OFF
-999,84.1,ON
23.9,79.7,ON
36.6,56,ON
24,65.7,OFF
25.2,51.2,OFF
85,69.9,OFF
33.9,42.9,ON
13.1,57.8,OFF
22.5,41.5,OFF
21.8,44.4,OFF
19.1,81,ON
22.3,61.8,OFF
25.2,56.8,OFF
23,42.5,OFF
18.4,94.1,ON
19.9,28.9,OFF
24.2,43.2,OFF
19.1,80.8,ON
27.7,67.8,OFF
27.1,40,OFF
36.9,17.4,ON
23.7,34.5,OFF
22.4,50.9,OFF
23.5,52,OFF
27.1,72.2,ON
28,49.5,OFF
21.6,32.3,OFF
29.1,67.7,ON
25.9,51.9,OFF
27,67.8,OFF
16.9,48.7,OFF
21.9,50.7,OFF
20.4,41.7,OFF
21.4,44.6,OFF
21.3,38.5,ON
18.9,49.1,OFF
21.9,54.8,OFF
9.8,80.9,ON
22.9,81.7,ON
20.9,,OFF
23.8,46.1,OFF
28.9,62.1,ON
24.9,,OFF
27.8,61.3,OFF
10.7,45.6,OFF
32.4,51,ON
18.7,45.2,OFF
19,52.6,OFF
26,66,OFF
25.4,,OFF
17.8,41.9,OFF
28.9,48.8,ON
10.5,36,OFF
26.5,33.3,OFF
17.1,39.1,ON
,68.8,OFF
31.2,84.9,ON
29.3,56.5,ON
18,45,OFF
34,46.1,ON
22.3,58.6,OFF
24.1,27.8,OFF
28.7,86.6,ON
,41,ON
22.1,79,ON
21.5,54.9,OFF
26.8,53.3,OFF
21.5,49.5,OFF
18.3,49,OFF
21.5,50.1,OFF
22.4,70.5,ON
22.2,57.7,OFF
20.2,52.8,OFF
25.9,43.4,OFF
24,65.7,OFF
32.5,49.4,ON
22.3,68.8,OFF
15.6,61.4,OFF
24.2,,OFF
20.5,66.9,OFF
26.1,57.2,OFF
21.8,51.4,OFF
18.4,65.7,OFF
32.4,71,ON
32.5,50.3,ON
26.1,51.8,OFF
30.5,40.1,ON
25.1,52.4,OFF
28.4,46.9,ON
25.6,59.2,OFF
24.5,51.7,OFF
28.2,31.9,ON
29.4,68.9,ON
31.5,50.2,ON
23.1,53.5,OFF
24.3,42.8,OFF
23.7,52.5,OFF
21.9,45.9,OFF
18.1,46.5,OFF
29.5,61.1,ON
17.4,61.4,OFF
20.2,71.7,ON
16.9,55.1,ON
20.7,52.2,OFF
,87.9,ON
26.2,34.2,OFF
33,58.4,ON
23.7,36.7,OFF
11.5,51.1,OFF
23.7,36.2,ON
,67.1,OFF
29.8,41.4,ON
26.6,50.3,OFF
19,45.8,OFF
14,74.2,ON
20.3,41.1,OFF
20.8,41.1,OFF
29.5,46.2,ON
19.6,52.1,OFF
24.7,29.1,OFF
24.9,52.4,OFF
31.3,69.6,ON
25.8,38.1,OFF
25.2,53.3,OFF
23.5,54.7,OFF
22.2,45.6,OFF
24.4,52.5,OFF
19.7,37,OFF
27.1,46.2,OFF
30.4,57.4,ON
11,55.5,OFF
17.9,44.9,OFF
21.9,67.3,OFF
17.4,52.6,OFF
15.6,25.4,OFF
23,75.1,ON
21.2,77.4,ON
24.1,58.3,OFF
26,23.9,OFF
21.3,70.9,ON
,74.8,ON
23.7,,OFF
19.2,71.6,ON
24.7,46.8,OFF
24.8,46.1,OFF
29.7,76.1,ON
26.1,55.1,OFF
24,70.2,ON
25,,OFF
23.2,73.1,ON
23.7,59.3,OFF
22.8,56.4,OFF
30.9,35.2,ON
26.8,58.6,OFF
22.4,53.1,OFF
20.3,72.7,ON
22.2,42.6,OFF
14,75,ON
25.5,50.7,OFF
18.8,60.5,ON
26.6,56.1,OFF
22.6,51.1,OFF
14.3,50.6,OFF
26.8,54.4,OFF
20.3,43.4,ON
19.8,75.3,ON
19.7,53.2,OFF
19.6,79.1,ON
28.3,81.5,ON
20.9,41.4,OFF
26.3,62.4,OFF
19.3,61.7,OFF
29.6,61.5,ON
23,29,OFF
23.2,54.9,OFF
35.4,53.1,ON
25.1,42.8,OFF
11.3,80.9,ON
23.7,65.9,OFF
31.7,33,ON
26,46.8,OFF
26.7,56.9,ON
1.4,91,OFF
26.3,51.3,OFF
30.9,63,ON
31.1,60.2,ON
29.4,69.5,ON
16.7,52.1,OFF
28.3,73.8,ON
25.7,30.8,OFF
15.7,63.6,OFF
22.1,83,ON
25,150,OFF
23.6,46.5,OFF
14.5,,ON
,34.4,OFF
24.9,35.4,OFF
16.7,54.2,OFF
33.3,39.3,ON
20.6,65.8,OFF
28.1,56.6,ON
20.2,58.5,OFF
27.6,75.7,ON
22.7,49.4,OFF
17,40.3,OFF
22.7,63.5,OFF
21.3,62.1,OFF
21.6,58.5,OFF
13.9,31.5,OFF
28.4,63.6,ON
14.1,85,ON
24.5,16.5,OFF
24,26.3,OFF
27.4,81.7,ON
32,60.6,ON
23.4,48.3,OFF
31.4,40,ON
19.8,34.1,OFF
22.7,62.5,OFF
25.8,31.8,OFF
12.5,67.7,OFF
12.1,44.6,ON
29.7,54.8,ON
27.2,48.1,OFF
24.5,22.3,OFF
18.1,70.4,ON
19.5,59.8,OFF
26.3,52.5,OFF
30.9,39.6,ON
13.5,49.3,OFF
24.5,33.8,OFF
23.1,43.1,OFF
29.6,46.2,ON
25.8,32.9,OFF
28.9,64.9,ON
21.5,42.1,OFF
16.4,45.3,OFF
23.5,76.7,ON
17.9,52.9,OFF
20.6,60.1,OFF
24.8,42.4,OFF
19.2,60.5,OFF
23.9,63.1,OFF
26.4,36.5,OFF
29.3,57.7,ON
21.6,57.4,OFF
26.8,61.9,OFF
32.1,75.2,ON
18.7,57.2,OFF
33.1,63.6,ON
23.5,54.4,ON
27.9,63.1,OFF
30.3,64.1,ON
29.6,48.7,ON
27.4,80.9,ON
26.6,64.5,OFF
18.9,75.1,ON
25.1,64.1,OFF
13.3,57.9,OFF
19.5,46.3,OFF
24.5,55.6,OFF
30.6,71.4,ON
25.8,52.7,OFF
25.6,77,ON
28.2,49.4,ON
19.1,45.4,ON
31.8,53.9,ON
21.4,83.6,ON
33.8,65.4,ON
20.4,35.3,OFF
22,51.5,OFF
18.6,62.1,OFF
20.2,58.9,OFF
24.6,88.5,ON
21.9,49.6,OFF
26.7,67,OFF
13.9,54.7,OFF
25.5,38.8,OFF
17.6,55.9,OFF
27.9,45.2,OFF
22.3,44,OFF
26.2,45.6,OFF
26.5,73.2,ON
21.2,55.2,OFF
15.8,58.7,OFF
28.6,92.1,ON
28.5,49.9,ON
28.9,33.6,ON
20.7,,OFF
24.2,52.3,OFF
28.8,68.4,ON
24.4,83.9,ON
13.9,44.3,OFF
24.5,58.7,OFF
26.8,,OFF
14.2,60.9,OFF
18.8,51.5,OFF
26.4,999,OFF
19.4,60.4,OFF
20.2,51,OFF
32,84.5,ON
22.2,54.7,OFF
22.6,60.9,OFF
19,34.4,OFF
30.6,57.5,ON
27.7,34.2,OFF
27.2,51.8,OFF
29.8,50.7,ON
21.8,66.4,OFF
21.4,56.5,OFF
27.6,67.2,ON
25.1,63,OFF
27.4,45.4,OFF
19.8,,ON
29.7,68.7,ON
21.7,52.9,OFF
23.2,,OFF
25.7,55,OFF
30.8,56.8,ON
32.1,62.1,ON
16.2,42.9,OFF
25.9,40,OFF
24.5,53.2,OFF
30.3,82,ON
27.9,39.6,OFF
20.7,46.4,OFF
16.7,62.1,OFF
22.1,93.1,ON
26.7,72.1,ON
21.8,61.9,OFF
34,49.8,ON
20.2,51.7,OFF
21.5,52,OFF
23,,OFF
21,45.5,OFF
22.9,,OFF
12.2,47,ON
25.9,57.5,OFF
29.6,32.9,ON
27,76.6,ON
9.9,33.2,OFF
20.7,37.8,OFF
29.4,69.4,ON
24.3,67,OFF
26.7,52.3,OFF
25.4,33.2,OFF
25.8,62.9,OFF
19.5,49.2,OFF
21.2,50.4,OFF
18.1,79.6,ON
17.2,56.9,OFF
18.8,57.9,OFF
24.8,57.6,OFF
15.4,45.4,OFF
31.9,49.8,ON
28.3,75,ON
27.1,40.2,OFF
26.6,54.7,OFF
17.4,,ON
21.2,28.2,OFF
18.6,43.8,OFF
28.2,63.8,ON
20.8,58.1,ON
27.6,75.6,ON
18.1,68.6,OFF
26,36.3,OFF
23.5,65.5,OFF
20.4,72.5,ON
27.1,72.5,ON
23.5,79.4,ON
27.8,64.6,OFF
20.9,67.3,OFF
26.1,69.1,OFF
31.1,55.8,ON
20.4,56.4,OFF
27.4,50.3,OFF
28.1,64.3,ON
15.7,53.1,OFF
23.4,74.6,ON
27,41.7,OFF
15,61.3,OFF
18.1,73.8,ON
23.2,41.5,OFF
17.7,57.7,OFF
32.5,56.3,ON
27.9,52.1,OFF
250,72.5,ON
24.7,64.5,OFF
,31.8,ON
25.2,34.3,OFF
20.7,50.5,OFF
30.9,,ON
18.3,43.6,OFF
16.7,50.4,OFF
28.6,64.9,ON
20.7,62.1,OFF
20,79.9,ON
12.8,40.6,OFF
21.8,68.8,OFF
17.2,60.3,OFF
18.4,24.6,OFF
25.1,82.9,ON
22.8,85.2,ON
24.3,51.4,OFF
25,15.7,OFF
30.6,53.8,ON
23.3,999,OFF
21.2,61.3,ON
25.7,69.6,OFF
23.7,56.3,OFF
19.2,64.1,OFF
15.5,40.5,OFF
20,55.8,OFF
24,50.5,OFF
24.2,42.6,OFF
19.2,37,OFF
19.7,75.8,ON
21.8,58.1,ON
25.2,40.6,OFF
31.3,15,ON
22,35.3,OFF
16.5,42.4,OFF
19,45,OFF
26.6,74.4,ON
19.2,38.5,OFF
23.7,69.9,OFF
19.9,31,OFF
27.6,43.1,OFF
25.4,36.5,OFF
16.4,79,ON
32.4,31.5,ON
24.9,53,OFF
23.5,69.3,OFF
,41.5,ON
17,83.1,ON
28.1,22.1,ON
22.9,66.8,OFF
21.9,59,OFF
-999,51.4,OFF
20.6,47.6,ON
20.3,37.7,OFF
31.4,49,ON
,61.1,ON
-55,47.4,OFF
24.2,53.5,OFF
27.5,49.7,OFF
30.9,33.4,ON
25.5,63.4,OFF
21.2,53.5,OFF
28,57.4,OFF
23.1,71.9,ON
25.9,74.8,ON
18.3,,OFF
17.5,70,OFF
24.9,73.3,ON
20.5,85.3,ON
27.7,33.3,OFF
23.5,44.9,OFF
25,39.8,OFF
20.8,150,OFF
,56.2,OFF
29.6,61.3,ON
31.8,57.2,ON
16.1,82.7,ON
19.7,31.5,OFF
26.3,42,OFF
26.8,32.3,OFF
32,85.3,ON
15.3,19.3,OFF
30.4,73.1,ON
24.6,33.2,OFF
,43,OFF
15.3,42,OFF
28.6,45.1,ON
22,44.6,OFF
20,78.4,ON
27.6,68.6,OFF
20.9,53.2,OFF
31.3,,ON
24.2,30.9,OFF
26.5,57.2,OFF
20.6,57.1,OFF
27,28.1,OFF
26.5,57.2,OFF
17.4,52.6,OFF
30.3,59.2,ON
18,79.2,ON
27.1,50.3,OFF
24.4,54.9,OFF
23.8,65.7,OFF
26.5,72.9,ON
16.7,48.2,OFF
22,54.5,OFF
23.4,35.3,OFF
-55,66.3,OFF
27.7,57.6,OFF
25.8,65.9,OFF
32.4,43.5,ON
24.8,47.2,OFF
24,64.5,ON
11.9,70.8,ON
18.5,51,OFF
30.8,46.3,ON
19.5,36.2,ON
20,75.5,ON
27.1,49.8,OFF
30.2,68.1,ON
18,61.9,OFF
28.2,61,ON
25,47.8,OFF
26.6,76.9,ON
17.4,70.9,ON
29.7,71.8,ON
23.3,52,OFF
12.8,52.5,OFF
21.3,74.7,ON
33.5,41.9,ON
,66.2,ON
3,90.5,OFF
29.4,71.2,ON
31.4,63.5,ON
24.9,66.5,OFF
26.8,87.8,ON
19.4,35.4,OFF
13.5,68.4,ON
21.8,65.1,OFF
19.7,69.7,OFF
30.7,55.6,ON
20.3,56,OFF
24.9,52.8,OFF
31.8,40,ON
20.1,43.6,OFF
35.2,91.1,ON
14.6,58.4,OFF
31.6,37.1,ON
21.7,59.1,OFF
25.3,54.7,OFF
27.2,89.9,ON
32.5,70.2,ON
30.9,78.9,ON
20.8,41.5,OFF
27.6,53.1,OFF
17,22.7,OFF
33.1,76.5,ON
21.5,53.3,OFF
27.5,56.9,OFF
21.1,29.2,OFF
34.3,34.8,ON
23.1,68.8,OFF
20.4,45.1,OFF
23.8,39.7,OFF
23.9,35.7,OFF
21.1,,ON
16.1,61,OFF
26.4,69.9,OFF
22.3,47.1,OFF
15.4,51.5,OFF
24.8,57.3,OFF
18.9,50.8,OFF
16.7,89.6,ON
26.6,50.5,OFF
25.2,39.4,OFF
19.8,29.4,OFF
22,74.2,ON
24.4,47.5,OFF
24.1,47.2,OFF
20.1,62.8,OFF
34.5,41,ON
19.7,51.1,OFF
28,31.5,OFF
22.4,55.1,OFF
20.6,-40,OFF
16.3,43.4,OFF
17.9,79.6,ON
25.7,70.5,ON
16.4,42,OFF
31.3,54.6,ON
21.4,42.6,OFF
36.1,69.8,ON
25.9,54.1,OFF
25.5,59.1,ON
22,41,OFF
21.9,59.5,ON
21.5,69,OFF
18,91.3,ON
22.4,55.2,OFF
25.8,74.7,ON
23.6,31.8,OFF
17.2,81.8,ON
23,26.4,ON
23.4,74.3,ON
23.2,49.5,OFF
26.2,41.1,OFF
24.8,65.8,OFF
27.9,84.6,ON
26.6,73.3,ON
26.8,39.2,OFF
22.3,15,OFF
34,63.8,ON
19.3,60.2,OFF
18.8,68.5,OFF
26.7,38.7,OFF
21.3,42.2,OFF
24.9,26.9,OFF
15.5,54.5,OFF
23.2,23.6,OFF
33.2,42.5,ON
25.5,51,OFF
21.6,60.4,OFF
24.3,62.4,OFF
29,62.9,ON
17.7,55.4,OFF
20.2,60.5,OFF
28.7,84.6,ON
32.8,79.6,ON
33,60.2,ON
26.9,62.1,OFF
27,72.1,ON
18.9,50,OFF
32.9,60.9,ON
18.6,78,ON
20.5,63.6,OFF
28,66.5,OFF
25.2,67.4,OFF
21,65.2,OFF
29.9,61.1,ON
29.2,49.6,ON
17.6,64.1,OFF
18.7,,OFF
14.9,78.1,ON
25.3,74.6,ON
31.3,46.8,ON
32.1,69.4,ON
32,72.4,ON
28.4,60.2,ON
23.1,57,OFF
29.5,44.3,ON
26,,OFF
27.1,53.3,OFF
23.4,41.2,OFF
-55,34,ON
25.1,57.9,OFF
18.8,47.3,OFF
24.6,42.2,OFF
23.1,66.2,OFF
18.3,45,OFF
20.7,37.8,OFF
25,38.8,OFF
27.2,53.4,OFF
34.1,45.6,ON
23.1,47.6,ON
24.4,64.6,ON
17.7,29.3,ON
21.8,58.4,OFF
24.9,68.8,OFF
15.1,73.5,ON
32.2,33,ON
25,82.2,ON
26,58.4,OFF
21.3,180,OFF
20.1,62.8,OFF
,61.9,ON
29.6,46.7,ON
22.5,59.2,OFF
28.9,61.2,ON
23.6,44.6,OFF
24,59.5,OFF
20.1,60.5,OFF
20.1,64.9,OFF
27.2,75.1,ON
24.3,67.2,OFF
28.9,82.6,ON
20.7,69.9,OFF
32.4,60.7,ON
19.9,40.4,OFF
16.2,40.4,OFF
29.7,56.6,ON
20.9,51.4,OFF
27.6,76.7,ON
17.7,56.7,OFF
19.9,77.1,ON
23.9,73,ON
15,55.4,OFF
18.1,41.7,OFF
22.1,45.4,OFF
25,68.5,OFF
28,33.2,OFF
21.9,38.9,ON
24.6,48.2,OFF
25,59.6,OFF
21.1,42.5,OFF
26.2,68.3,OFF
19,69.8,OFF
15.9,51.9,ON
25,54.3,OFF
19.2,39.1,OFF
23,39.4,OFF
23.4,67.4,OFF
16.3,63.6,OFF
24.1,90.7,ON
18.4,43.9,OFF
27.6,68.6,OFF
16.3,57.5,OFF
23.7,44.2,OFF
23.6,73.7,ON
29,50.6,ON
20.5,44.6,OFF
22.1,48.2,OFF
19.2,51.8,OFF
23.6,82.2,ON
22.5,41,OFF
24.3,,ON
13.9,55.4,OFF
22.8,57.6,OFF
20.5,64.1,OFF
20.8,53.3,OFF
20.2,65.1,OFF
25,58.2,OFF
18.6,47.7,OFF
18.7,32.3,OFF
32.1,57.1,ON
25.4,67.6,OFF
20.2,68.8,OFF
27.5,60.1,OFF
19.6,45.6,OFF
24.1,65.2,OFF
20.6,180,ON
20.4,,ON
29.9,49.9,ON
29,42.2,ON
23.8,55,OFF
25.2,62.9,OFF
30.3,24.9,ON
18.2,999,OFF
21.4,47.1,OFF
21.6,31,OFF
24.2,36.3,OFF
20.6,45.5,OFF
18.7,62.4,OFF
22.1,76.7,ON
17,70.6,ON
20.5,80.3,ON
30.5,46.2,ON
21.8,32.5,OFF
20.5,56.1,OFF
34.2,,ON
20.6,48.6,OFF
35,33.3,ON
17.9,42.7,OFF
20.6,57.8,OFF
31.3,62.6,ON
25.2,60.5,OFF
27.8,67.3,OFF
23.6,77.9,ON
19,79.9,ON
19.7,42.3,OFF
20.4,45.4,OFF
23.4,68.3,OFF
19.3,70.2,ON
19.8,47.8,OFF
17.3,78.5,ON
16.6,61.4,OFF
24.8,83.5,ON
30.1,42.2,ON
30.5,46.9,ON
30.6,29.8,ON
22,57.1,OFF
31.7,61.1,ON
28.7,43.6,ON
26.9,28.3,OFF
29.5,49.7,ON
25.3,74.6,ON
21.8,45,OFF
21.9,69.4,OFF
9.4,49.8,OFF
19.3,84.2,ON
25.4,57.8,OFF
19.2,57.1,OFF
21.9,43.6,OFF
22.4,74.2,ON
,69,OFF
24.1,42,OFF
18.2,50.1,OFF
27.9,60,OFF
14.7,62.8,OFF
18.9,39.3,OFF
,48.5,OFF
30.9,53.1,ON
35.4,77.5,ON
23,50.4,OFF
33.1,41.3,ON
19.9,60.1,OFF
22.1,58.7,OFF
26.5,75.2,ON
26.3,51.9,OFF
23.3,51.1,OFF
17.4,54.1,OFF
18.6,27.1,OFF
120,72.6,ON
20.8,56.2,ON
25.6,78.9,ON
23.7,41.7,OFF
34.5,95,ON
28.1,62.3,ON
25.4,42.8,OFF
15.9,34.1,OFF
21.9,46.1,OFF
24.7,63.6,OFF
22,65.1,OFF
23.8,73.8,ON
19.7,51.3,OFF
27.8,,OFF
21.8,58.9,OFF
28.2,54.2,ON
16,21.7,OFF
27,58.8,OFF
20.5,33.3,OFF
26.1,69.1,OFF
25.7,44.1,OFF
24.4,70.8,ON
,47.9,OFF
25.6,48.5,OFF
27.7,50.7,OFF
27.3,62.3,OFF
21.3,81.7,ON
25.3,47.7,OFF
19.5,38.4,OFF
23.2,40,OFF
19.7,35.2,OFF
20.2,43.5,OFF
21.5,40.1,ON
21.5,74.6,ON
22.4,66,OFF
23.6,38.3,OFF
26.8,51.8,OFF
28.1,35.9,ON
26.3,29.4,OFF
22,52.7,OFF
22.1,33.5,OFF
25.3,52.2,OFF
22.1,62.9,OFF
18.7,34.7,OFF
22.6,39.8,OFF
40,87.4,ON
14.8,49.8,OFF
27.7,53.1,OFF
15.9,68.7,OFF
20,62.6,OFF
29.4,60,ON
17.6,36.4,OFF
13.2,40.5,OFF
19.6,43.1,OFF
12.4,57.7,OFF
30.5,60.8,ON
21.1,83.2,ON
29,71.7,ON
21.2,56.1,OFF
10.3,48.8,OFF
8,56.4,OFF
19.2,66.8,OFF
25.2,68.9,OFF
23.7,,OFF
12.4,68.7,ON
20.2,84.1,ON
23.7,55.7,OFF
23.2,54,OFF
24.4,55,OFF
33.9,37.1,ON
26.5,67.4,OFF
26.1,38.1,OFF
21.4,47.2,OFF
25.4,88.1,ON
20.5,39.8,OFF
29.7,43.6,ON
20.9,60,OFF
25.3,22.7,OFF
17,44.4,OFF
22.6,61.6,OFF
23.6,42.4,OFF
,54.9,OFF
23,32,OFF
26.3,51.3,OFF
29.8,53.8,ON
15.7,-12,OFF
26.1,54.6,OFF
21.2,83.9,ON
24,46.9,OFF
16.2,44.8,OFF
21.4,52.5,OFF
15.1,58.2,OFF
22.7,68.3,OFF
12.2,42.6,OFF
35.4,76.7,ON
29.7,55.2,ON
28.1,59,ON
23.1,60.5,OFF
15.8,61,OFF
26.8,51.4,OFF
21.4,58.6,OFF
34.6,44.4,ON
24.4,30.3,OFF
15.8,69.2,OFF
16.7,64.1,OFF
23,57.2,ON
15.6,60.2,OFF
30.4,50.5,ON
36.1,73.7,ON
26.1,78.3,ON
23.1,33.7,OFF
26.8,61,OFF
21.9,71.3,ON
28.2,79.2,ON
21.6,66.5,OFF
31.2,59.6,ON
28.7,61.9,ON
24.1,-40,OFF
17.4,48.2,OFF
20.8,46.8,OFF
18.2,67,OFF
